url,tags
https://support.mozilla.org/questions/1274526,tabs;firefox-710;desktop;windows-10;
https://support.mozilla.org/questions/1274529,websites;firefox-700;desktop;linux;
https://support.mozilla.org/questions/1274533,desktop;fix-problems;windows-7;bug1590430;comodo;comodo71;comodoproblem;notafirefoxproblem;
https://support.mozilla.org/questions/1274534,desktop;fix-problems;windows-7;
https://support.mozilla.org/questions/1274536,firefox-710;customize;desktop;
https://support.mozilla.org/questions/1274539,other;desktop;escalate;spam;
https://support.mozilla.org/questions/1274541,other;desktop;windows-7;webextension;extension;localstorage;
https://support.mozilla.org/questions/1274542,firefox-710;desktop;fix-problems;windows-7;
https://support.mozilla.org/questions/1274543,download-and-install_1;desktop;windows-10;
https://support.mozilla.org/questions/1274545,firefox-710;customize;desktop;mac-os;
https://support.mozilla.org/questions/1274546,firefox-710;sync;desktop;mac-os;
https://support.mozilla.org/questions/1274547,firefox-710;sync;desktop;linux;
https://support.mozilla.org/questions/1274550,firefox-710;desktop;fix-problems;windows-7;
https://support.mozilla.org/questions/1274551,privacy-and-security_1;firefox-710;desktop;windows-7;
https://support.mozilla.org/questions/1274552,firefox-710;desktop;fix-problems;windows-7;escalate;needsinfo;pleasedonotrant;googlevoice;probablynotafirefoxproblem;
https://support.mozilla.org/questions/1274555,firefox-710;customize;desktop;linux;
https://support.mozilla.org/questions/1274556,fedora31;add-ons;
https://support.mozilla.org/questions/1274557,firefox-680;customize;desktop;linux;
https://support.mozilla.org/questions/1274559,tabs;firefox-710;desktop;windows-10;
https://support.mozilla.org/questions/1274563,firefox-710;sync;desktop;windows-10;
https://support.mozilla.org/questions/1274565,firefox-710;desktop;fix-problems;windows-10;emby;probablynotafirefoxproblem;
https://support.mozilla.org/questions/1274568,privacy-and-security_1;firefox-710;desktop;windows-10;youtube;multiaccountcontainers;
https://support.mozilla.org/questions/1274571,firefox-710;sync;desktop;windows-10;
https://support.mozilla.org/questions/1274572,firefox-710;sync;desktop;windows-10;
https://support.mozilla.org/questions/1274574,firefox-710;desktop;fix-problems;macos-1015;escalate;picture;notafirefoxproblem;
https://support.mozilla.org/questions/1274575,firefox-700;customize;desktop;windows-7;
https://support.mozilla.org/questions/1274576,download-and-install_1;firefox-700;desktop;linux;flash-problem;
https://support.mozilla.org/questions/1274577,
https://support.mozilla.org/questions/1274578,tabs;firefox-710;desktop;mac-os;
https://support.mozilla.org/questions/1274579,customize;desktop;windows-10;
https://support.mozilla.org/questions/1274580,firefox-710;customize;desktop;windows-10;needsinfo;
https://support.mozilla.org/questions/1274583,firefox-710;desktop;fix-problems;windows-10;escalate;outofmemory;
https://support.mozilla.org/questions/1274584,firefox-710;desktop;fix-problems;linux;troubleshootingdetailsmissing;
https://support.mozilla.org/questions/1274585,firefox-710;other;desktop;windows-7;unclearquestion;
https://support.mozilla.org/questions/1274586,firefox-700;customize;desktop;linux;
https://support.mozilla.org/questions/1274587,firefox-710;sync;desktop;
https://support.mozilla.org/questions/1274589,firefox-710;customize;desktop;windows-10;
https://support.mozilla.org/questions/1274592,bookmarks;firefox-700;desktop;windows-10;
https://support.mozilla.org/questions/1274593,firefox-710;sync;desktop;windows-10;
https://support.mozilla.org/questions/1274594,firefox-710;customize;desktop;windows-10;
https://support.mozilla.org/questions/1274596,firefox-710;customize;desktop;windows-7;add-ons;
https://support.mozilla.org/questions/1274597,desktop;fix-problems;escalate;probablynotafirefoxproblem;
https://support.mozilla.org/questions/1274599,firefox-710;websites;desktop;windows-10;uscellularcom;webcompat;
https://support.mozilla.org/questions/1274600,firefox-710;customize;desktop;windows-10;unsuppportedhacks;unsupporteduserchromecss;userchromecss;unsupported;tabsonbottom71;tabsonbottom;
