url,tags
https://support.mozilla.org/questions/1276912,desktop;fix-problems;macos;
https://support.mozilla.org/questions/1276915,tabs;firefox-720;desktop;windows-10;
https://support.mozilla.org/questions/1276919,fix-problems;firefox-720;desktop;firefox-7201;
https://support.mozilla.org/questions/1276922,other;firefox-720;desktop;
https://support.mozilla.org/questions/1276923,other;firefox-720;desktop;windows-10;
https://support.mozilla.org/questions/1276925,other;firefox-720;desktop;firefox-7201;mac-os;
https://support.mozilla.org/questions/1276927,fix-problems;firefox-720;desktop;firefox-7201;
https://support.mozilla.org/questions/1276930,firefox-710;other;desktop;mac-os;
https://support.mozilla.org/questions/1276932,other;firefox-720;desktop;windows-7;
https://support.mozilla.org/questions/1276933,download-and-install_1;firefox-720;desktop;firefox-7201;windows-10;
https://support.mozilla.org/questions/1276936,firefox-720;desktop;fix-problems;mac-os;
https://support.mozilla.org/questions/1276937,tabs;firefox-720;desktop;windows-81;
https://support.mozilla.org/questions/1276938,firefox-720;desktop;fix-problems;windows-10;
https://support.mozilla.org/questions/1276940,firefox-720;desktop;fix-problems;windows-10;
https://support.mozilla.org/questions/1276941,other;firefox-720;desktop;firefox-7201;
https://support.mozilla.org/questions/1276942,bookmarks;firefox-720;desktop;windows-10;
https://support.mozilla.org/questions/1276944,fix-problems;firefox-720;desktop;firefox-7201;windows-7;
https://support.mozilla.org/questions/1276945,other;firefox-720;desktop;
https://support.mozilla.org/questions/1276947,fix-problems;firefox-720;desktop;firefox-7201;windows-10;
https://support.mozilla.org/questions/1276951,websites;firefox-720;desktop;firefox-7201;windows-10;
https://support.mozilla.org/questions/1276952,fix-problems;firefox-720;desktop;firefox-7201;windows-10;
https://support.mozilla.org/questions/1276953,other;desktop;
https://support.mozilla.org/questions/1276954,firefox-720;desktop;sync;mac-os;
https://support.mozilla.org/questions/1276955,firefox-700;other;desktop;windows-10;
https://support.mozilla.org/questions/1276956,firefox-710;other;desktop;windows-10;
https://support.mozilla.org/questions/1276957,other;firefox-720;desktop;windows-10;bug1608656;
https://support.mozilla.org/questions/1276958,firefox-680;other;desktop;windows-10;
https://support.mozilla.org/questions/1276961,firefox-710;other;desktop;mac-os;
https://support.mozilla.org/questions/1276966,other;firefox-720;desktop;firefox-7201;windows-10;
https://support.mozilla.org/questions/1276971,customize;desktop;firefox-720;mac-os;
https://support.mozilla.org/questions/1276972,bookmarks;firefox-720;desktop;firefox-7201;windows-10;
https://support.mozilla.org/questions/1276973,tabs;firefox-720;desktop;firefox-7201;windows-7;
https://support.mozilla.org/questions/1276974,download-and-install_1;firefox-720;desktop;windows-10;
https://support.mozilla.org/questions/1276976,websites;firefox-720;desktop;mac-os;
https://support.mozilla.org/questions/1276978,privacy-and-security_1;firefox-710;desktop;windows-10;
https://support.mozilla.org/questions/1276980,customize;desktop;firefox-720;windows-10;
https://support.mozilla.org/questions/1276981,tabs;firefox-720;desktop;firefox-7201;windows-10;needsinfo;
https://support.mozilla.org/questions/1276982,websites;firefox-720;desktop;windows-10;
https://support.mozilla.org/questions/1276985,customize;desktop;firefox-720;mac-os;
https://support.mozilla.org/questions/1276986,websites;firefox-720;desktop;mac-os;
https://support.mozilla.org/questions/1276988,other;firefox-720;desktop;windows-81;
https://support.mozilla.org/questions/1276989,other;firefox-720;desktop;windows-7;
https://support.mozilla.org/questions/1276990,tabs;firefox-720;desktop;windows-10;needsinfo;
https://support.mozilla.org/questions/1276991,fix-problems;firefox-720;desktop;firefox-7201;windows-10;
https://support.mozilla.org/questions/1276994,other;firefox-720;desktop;windows-10;
https://support.mozilla.org/questions/1276995,customize;desktop;firefox-720;windows-81;
https://support.mozilla.org/questions/1276997,firefox-680;desktop;fix-problems;linux;escalate;
https://support.mozilla.org/questions/1276998,desktop;fix-problems;windows-10;firefox-7201;startup;crash;escalate;
https://support.mozilla.org/questions/1276999,other;firefox-720;desktop;windows-10;
https://support.mozilla.org/questions/1277000,firefox-720;desktop;fix-problems;windows-10;
https://support.mozilla.org/questions/1277003,other;firefox-720;desktop;windows-10;
https://support.mozilla.org/questions/1277004,firefox-600;websites;desktop;
https://support.mozilla.org/questions/1277005,firefox-720;desktop;fix-problems;windows-10;
https://support.mozilla.org/questions/1277006,firefox-680;websites;desktop;
https://support.mozilla.org/questions/1277007,websites;firefox-720;desktop;firefox-7201;windows-10;
https://support.mozilla.org/questions/1277008,tips;firefox-720;desktop;firefox-7201;mac-os;
https://support.mozilla.org/questions/1277009,firefox-690;privacy-and-security_1;desktop;linux;
https://support.mozilla.org/questions/1277010,fix-problems;firefox-720;desktop;firefox-7201;windows-10;
https://support.mozilla.org/questions/1277013,other;firefox-720;desktop;firefox-7201;
https://support.mozilla.org/questions/1277016,other;firefox-720;desktop;windows-10;
https://support.mozilla.org/questions/1277017,bookmarks;desktop;needsinfo;
https://support.mozilla.org/questions/1277022,firefox-720;desktop;fix-problems;windows-10;
https://support.mozilla.org/questions/1277023,firefox-720;desktop;fix-problems;windows-10;
https://support.mozilla.org/questions/1277027,other;firefox-720;desktop;mac-os;
https://support.mozilla.org/questions/1277028,other;firefox-720;desktop;mac-os;
https://support.mozilla.org/questions/1277029,other;desktop;needsinfo;escalate;
https://support.mozilla.org/questions/1277030,websites;firefox-720;desktop;windows-10;escalate;
https://support.mozilla.org/questions/1277031,websites;firefox-720;desktop;windows-10;
https://support.mozilla.org/questions/1277032,firefox-7201;customize;desktop;firefox-720;windows-10;
https://support.mozilla.org/questions/1277033,other;firefox-720;desktop;windows-7;
https://support.mozilla.org/questions/1277034,firefox-720;desktop;sync;windows-10;
https://support.mozilla.org/questions/1277036,other;desktop;escalate;download-and-install;macos-1015;
https://support.mozilla.org/questions/1277037,firefox-520;other;desktop;windows-xp;zeroday;zeroday72;
https://support.mozilla.org/questions/1277038,websites;firefox-720;desktop;windows-10;
https://support.mozilla.org/questions/1277039,other;firefox-720;desktop;linux;
https://support.mozilla.org/questions/1277040,other;firefox-720;desktop;firefox-7201;windows-10;
https://support.mozilla.org/questions/1277043,bookmarks;firefox-720;desktop;windows-10;
https://support.mozilla.org/questions/1277045,download-and-install_1;desktop;
https://support.mozilla.org/questions/1277047,bookmarks;firefox-720;desktop;
https://support.mozilla.org/questions/1277048,firefox-720;desktop;fix-problems;windows-10;
https://support.mozilla.org/questions/1277050,fix-problems;firefox-720;desktop;firefox-7201;mac-os;
https://support.mozilla.org/questions/1277053,fix-problems;firefox-720;desktop;firefox-7201;mac-os;
https://support.mozilla.org/questions/1277056,privacy-and-security_1;firefox-730;beta;desktop;windows-10;
https://support.mozilla.org/questions/1277060,other;mobile;
https://support.mozilla.org/questions/1277062,bookmarks;firefox-720;desktop;windows-10;
https://support.mozilla.org/questions/1277063,other;firefox-720;desktop;windows-10;
https://support.mozilla.org/questions/1277064,privacy-and-security_1;firefox-720;desktop;mac-os;escalate;
https://support.mozilla.org/questions/1277065,other;firefox-720;desktop;windows-7;needsinfo;
https://support.mozilla.org/questions/1277066,firefox-720;desktop;fix-problems;windows-81;
https://support.mozilla.org/questions/1277068,customize;desktop;firefox-720;windows-10;
https://support.mozilla.org/questions/1277069,other;firefox-720;desktop;firefox-7201;mac-os;
https://support.mozilla.org/questions/1277071,websites;firefox-720;desktop;firefox-7201;windows-10;
https://support.mozilla.org/questions/1277073,other;firefox-720;desktop;windows-7;
https://support.mozilla.org/questions/1277074,firefox-720;desktop;fix-problems;windows-10;
https://support.mozilla.org/questions/1277075,customize;desktop;firefox-720;windows-7;
https://support.mozilla.org/questions/1277076,other;firefox-720;desktop;firefox-7201;windows-7;
https://support.mozilla.org/questions/1277077,other;desktop;
https://support.mozilla.org/questions/1277079,customize;desktop;firefox-720;linux;
https://support.mozilla.org/questions/1277081,websites;firefox-720;desktop;firefox-7201;windows-10;
https://support.mozilla.org/questions/1277083,desktop;fix-problems;windows-10;crash;escalate;firefox-710;
https://support.mozilla.org/questions/1277087,firefox-710;desktop;fix-problems;windows-7;
https://support.mozilla.org/questions/1277091,other;firefox-720;desktop;escalate;
https://support.mozilla.org/questions/1277092,tabs;firefox-720;desktop;
https://support.mozilla.org/questions/1277095,customize;desktop;firefox-720;windows-10;
https://support.mozilla.org/questions/1277097,firefox-720;desktop;fix-problems;windows-10;
https://support.mozilla.org/questions/1277101,other;firefox-720;desktop;firefox-7201;mac-os;
https://support.mozilla.org/questions/1277103,privacy-and-security_1;desktop;windows-7;certificates;
https://support.mozilla.org/questions/1277104,customize;desktop;firefox-720;windows-10;
https://support.mozilla.org/questions/1277105,other;firefox-720;desktop;linux;
https://support.mozilla.org/questions/1277106,tabs;firefox-720;desktop;macos-1015;
https://support.mozilla.org/questions/1277107,firefox-730;beta;desktop;fix-problems;escalate;theme;linux;bug_1;
https://support.mozilla.org/questions/1277108,firefox-720;desktop;fix-problems;windows-10;
https://support.mozilla.org/questions/1277111,firefox-600;other;desktop;linux;
https://support.mozilla.org/questions/1277112,firefox-710;other;desktop;windows-10;
https://support.mozilla.org/questions/1277113,bookmarks;firefox-720;desktop;firefox-7201;windows-10;
https://support.mozilla.org/questions/1277116,websites;firefox-720;desktop;windows-10;
https://support.mozilla.org/questions/1277118,customize;desktop;firefox-720;windows-10;
https://support.mozilla.org/questions/1277124,bookmarks;firefox-720;desktop;firefox-7201;mac-os;
https://support.mozilla.org/questions/1277125,firefox-680;other;desktop;windows-10;
https://support.mozilla.org/questions/1277126,bookmarks;firefox-720;desktop;windows-10;
https://support.mozilla.org/questions/1277127,firefox-720;desktop;fix-problems;windows-10;
https://support.mozilla.org/questions/1277129,firefox-720;desktop;fix-problems;
https://support.mozilla.org/questions/1277131,download-and-install_1;firefox-720;desktop;mac-os;
https://support.mozilla.org/questions/1277133,other;firefox-720;desktop;windows-10;
