id,created,url,title,content,tags
1282472,2020-03-20 18:36:36 -0800,https://support.mozilla.org/questions/1282472,After windows reset can't load firefox with old config. When trying to open a wi,I found something similar: https://support.mozilla.org/en-US/questions/1225032 However the solution there just came after an update. To me it hasn't worked in any way. ->My only solution is to constantly open firefox in safe mode.  I did all the troubleshoot in: https://support.m...,download-and-install_1;firefox-740;desktop;windows-10;
1282479,2020-03-20 20:16:25 -0800,https://support.mozilla.org/questions/1282479,not centering data on printer,"see https://americasfreedompressalliance.us/Howard/Demo/hmorris/2013CalB.html When I print preview the file I lose data on the right and data not centered. Used @media print, options seemed to be ignored - can use view source all self contained. using relative width of media whic...",firefox-740;desktop;fix-problems;windows-10;
1282480,2020-03-20 20:21:51 -0800,https://support.mozilla.org/questions/1282480,Strange log in to network message at startup.,"When I start Firefox or open a new window the message ""You must log in to this network before you can access the internet."" appears at the top with a [Open Network Login Page] button.  When click the button a website opens ""EMERGENCY - COVID-19 Informer ..."" (URL: http://detectpo...",firefox-740;other;desktop;windows-10;
1282481,2020-03-20 20:27:48 -0800,https://support.mozilla.org/questions/1282481,error after entering Credit card OTP - An error occurred during a connection to ,"Trying to use my Kotak bank credit card online to pay some bills, after entering OTP and proceeding - error comes up - "" Blocked by Content Security Policy An error occurred during a connection to acs7.enstage-sas.com. Firefox prevented this page from loading in this way because ...",firefox-740;desktop;fix-problems;windows-10;
1282482,2020-03-20 21:02:22 -0800,https://support.mozilla.org/questions/1282482,prevent popup window,"74.0 (64-bit) in Windows 10 Despite my having the firefox ""Privacy & Security"" selected to ""Block Popup Windows"", on some sites when I click within a page, a new Firefox window opens up behind the one I am working on which I then have to manually close. How do I prevent this? ",privacy-and-security_1;desktop;windows-10;
1282483,2020-03-20 21:14:36 -0800,https://support.mozilla.org/questions/1282483,customizing colors,"In Google search the default colors for links are blue for a link that I haven't looked at and a slightly different shade of blue. I have trouble seeing the difference between the 2. I have changed the link color of the link that I clicked on to orange. But when I change the ""ove...",firefox-740;customize;desktop;
1282484,2020-03-20 21:41:38 -0800,https://support.mozilla.org/questions/1282484,Dropdown selections don't work in Ebay,"On some websites, including eBay, I am unable to use any of the page's arrow buttons.  That is, I cannot open any of the drop down menus (like ""actions"") or on the left side of the screen, I cannot select a price range and then select the right arrow to make the choice.  This hap...",firefox-740;websites;desktop;windows-10;
1282489,2020-03-21 02:09:20 -0800,https://support.mozilla.org/questions/1282489,"What is the difference between ""Allowing a site's cookies for Session"" and ""Allo","Does ""Allow Cookies for Session"" (under Privacy and Security > Cookies and Site Data > Manage Permissions) mean that Firefox will only store websites cookies that are used to remember that we are signed in or does it mean that it will only remember cookies for a website until I c...",firefox-740;desktop;privacy-and-security_1;linux;needsinfo;
1282490,2020-03-21 02:17:40 -0800,https://support.mozilla.org/questions/1282490,Cookie permissions not working for some websites.,I would like to stay logged in for some websites even when I close the browser. My settings are like this: 1. Enhanced tracking protection enabled; 2. Delete cookies and site data when Firefox is closed is enabled; 3. Firefox will use custom settings for history; 4. Clear history...,firefox-740;desktop;privacy-and-security_1;linux;
1282491,2020-03-21 02:52:39 -0800,https://support.mozilla.org/questions/1282491,How can I enable the microphone? The second method does not work for me,Firefox-Version:	74.0 (64-Bit)  Operating system:	Xubuntu 18.04  I want to participate in meetings with Teamviewer or in  https://meet.jit.si. I want to enable my mike in the browser for that purpose. I read the hint https://support.mozilla.org/en…ng-microphone-permissions but th...,firefox-740;desktop;privacy-and-security_1;linux;
