id,created,url,title,content,tags,product,locale
1286086,2020-05-04 22:40:24 -0800,https://support.mozilla.org/questions/1286086,Unable to run HPE SUM from SPP ISO - SEC_ERROR_UNKNOWN_ISSUER.,"Hi, Just downloaded the latest HPE Service Pack for ProLiant (SPP). It's an ISO which contains a site for updating server firmware. When I run it, it automatically starts Smart Update Manager and tries to launch in a tab in the default browser. Firefox says ""Did Not Connect: Pote...",privacy-and-security_1;firefox-750;desktop;windows-10;,firefox,en-US
1286091,2020-05-05 01:26:54 -0800,https://support.mozilla.org/questions/1286091,Oculus rift does not work in vr mode,"when i go into vr mode, for example in apainter, I can see on my monitor that it senses my motions but i can only see my home screen in oculus, nothing pops up, I have already tried everything that was suggested which is: going to nvidia control panel(turned up the power manageme...",firefox-750;other;desktop;windows-10;,firefox,en-US
1286093,2020-05-05 01:28:25 -0800,https://support.mozilla.org/questions/1286093,"I need an admin to remove my email address from the ""this address bounced"" list","I am having the same problem as https://bugzilla.mozilla.org/show_bug.cgi?id=1459780 https://bugzilla.mozilla.org/show_bug.cgi?id=1479607 I had accidentally deleted the email address I use from my email server before trying to sign back in to Firefox Sync. I added it back, and ma...",firefox-750;sync;desktop;mac-os;,firefox,en-US
1286095,2020-05-05 02:09:53 -0800,https://support.mozilla.org/questions/1286095,"my bookmarks content disapperd, i tryed many time to log in \change password but","- restore my previous content in bookmark toolbar, its shown empty now ",bookmarks;firefox-750;desktop;windows-10;,firefox,en-US
1286096,2020-05-05 02:15:32 -0800,https://support.mozilla.org/questions/1286096,Why is Firefox caching my site?,"Hello, I have deployed a new version of my site (internal, sorry) and Firefox keeps caching it although I don't see the reason for it. This is the info about it in 'about:cache' (I deployed a new version at 10:20): key:    https://[URL-OF-THE-SITE]/ fetch count:    6 last fetched...",firefox-750;websites;desktop;linux;,firefox,en-US
1286099,2020-05-05 04:05:28 -0800,https://support.mozilla.org/questions/1286099,"When I click on a link within a page, it says ""This page isnt redirecting correc","I am using Windows  Home Premium 64bit, Firefox version 75. When I click on the log in for LOGIN with DS LOGIN, I get this page isnt redirecting correctly. Worked fine on Microsoft Edge. Any idea why this just started happening? This page has worked for a very long time.  ""The pa...",firefox-750;other;desktop;windows-7;,firefox,en-US
1286100,2020-05-05 04:25:23 -0800,https://support.mozilla.org/questions/1286100,Firefox has suddenly stopped working for me after 2 years on this computer. Is W,"Firefox is my default browser. This week, when I click on its icon nothing happens. Explorer works OK but I prefer to use Firefox. I have reinstalled Firefox but to no avail. What do I do? Why am I having this problem? ",other;desktop;,firefox,en-US
1286101,2020-05-05 05:09:08 -0800,https://support.mozilla.org/questions/1286101,"Aruba Web Interface ""SEC_ERROR_REUSED_ISSUER_AND_SERIAL"" after factory reset","The AP I am currently trying to set up seems to be issuing a new certificate with each factory reset. I deleted the certificate server, but the site still wont let me pass the error. How do i avoid this, this is massively preventing work on my project right now and i am forced to...",firefox-750;desktop;fix-problems;windows-10;,firefox,en-US
1286102,2020-05-05 05:15:54 -0800,https://support.mozilla.org/questions/1286102,My 'my ebay' section redirects to 3rd party malicious webpage,Hi I hope your all well.  Since this morning I have been having trouble with my ebay account. When I click into any of the tabs within the 'myebay' section. After a few seconds the page directs me to a 3rd party malicious page which looks like it is coming from my service provide...,privacy-and-security_1;firefox-750;desktop;windows-10;,firefox,en-US
1286103,2020-05-05 05:19:00 -0800,https://support.mozilla.org/questions/1286103,how to disable hand cursor,"While hovering over the text of a link, the cursor changes into a hand. This has the effect, that i cannot select text from that link anymore, but instead, the whole link is dragged as if it were an image. Not only the dragging is annoying, but also the form of the cursor, as i f...",firefox-750;customize;desktop;linux;,firefox,en-US
1286104,2020-05-05 05:39:52 -0800,https://support.mozilla.org/questions/1286104,I get a squashed font using the Nextdoor website; it doesn't happen using Micros,"See image below. I tried to attach the Microsoft Edge image too but that would not upload. Device is a PC, Intel Core 2 Duo, E8400 @ 3 GHz; RAM: 8GB; 64 bit-based processor System is Windows 10 (up-to-date); version: 1903, 22/10/2019; OS build 18362.778 Firefox version is 75.0 (6...",firefox-750;websites;desktop;windows-10;,firefox,en-US
1286105,2020-05-05 05:59:09 -0800,https://support.mozilla.org/questions/1286105,Download videos,"When I download videos, it's longer than the initial wait. It's usual faster than that. Please help me out. ",download-and-install_1;firefox-750;desktop;windows-10;,firefox,en-US
1286108,2020-05-05 06:52:23 -0800,https://support.mozilla.org/questions/1286108,Adware hidden in Firefox Account,"I recently observed that when I visit a certain page (not a website, but a certain page in the website), it seems to be attempting to load flashing the ""X"" repeatedly. After a few seconds it stops and within 10 seconds I am then redirected to a scam survey website asking me how s...",privacy-and-security_1;desktop;,firefox,en-US
1286109,2020-05-05 06:59:36 -0800,https://support.mozilla.org/questions/1286109,I'm developing website. In css media query @media (pointer: coarse) is true. But,I'm developing website. In css media query @media (pointer: coarse) is true and @media (pointer: fine) is false. But I'm working on laptop without touchscreen.  In attachment there is screenshot from https://developer.mozilla.org/en-US/docs/Web/CSS/@media/pointer It shows what I'...,firefox-750;websites;desktop;windows-10;,firefox,en-US
1286110,2020-05-05 07:12:59 -0800,https://support.mozilla.org/questions/1286110,"Why has it been so hard to develop Tab Mix Plus for Firefox, or develop FireFox ","No, i am not being a smart@$$, i just was wondering. It seems to me that Tab Mix Plus was a very popular extension, not just one of my favorites. Because of this, i would think that if the structure of FireFox would allow, someone would probably by now have created a compatible v...",firefox-750;customize;desktop;windows-10;,firefox,en-US
1286111,2020-05-05 07:14:57 -0800,https://support.mozilla.org/questions/1286111,American Express Site Scripting Issues - won't log on via main page; 10x tries t,"Has anyone else noted issues with AmEx site?   Using Win10/FF76, with NoScript 11.0.25 (& previous).   NoScript is only extension.    Since AmEx redesigned their website several (many?) months ago, I've had increasing issues using Firefox to log-on the site via their (bookmarked)...",websites;desktop;firefox-760;windows-10;,firefox,en-US
1286113,2020-05-05 07:31:58 -0800,https://support.mozilla.org/questions/1286113,Why is Firefox placing thousands of cookies on my computer even though I have fu,Why is Firefox placing thousands of cookies on my computer even though I have full privacy settings? ,privacy-and-security_1;firefox-750;desktop;windows-10;,firefox,en-US
1286114,2020-05-05 07:39:29 -0800,https://support.mozilla.org/questions/1286114,Disable Firefox monitor,Looking for a way to completely disable firefox monitor as it is all placebo effect. ,customize;desktop;firefox-760;windows-10;,firefox,en-US
1286115,2020-05-05 07:41:14 -0800,https://support.mozilla.org/questions/1286115,how do I make the drag corners bigger?,"I think I messed up my theme somehow on linux, I dont remember how but now I can only resize the firefox window from the top and the left border. Is there a setting I can use to make it work from all sides again? ",beta;customize;desktop;firefox-760;windows-10;,firefox,en-US
1286116,2020-05-05 07:47:09 -0800,https://support.mozilla.org/questions/1286116,Hide tab bar with one tab Firefox 76,"My hide tab bar with one tab code has broken with 76.  The tabs themselves remain collapsed, but the bar remains.  Here's my userChrome file: [code]/* Modify to change window drag space width */  root[tabsintitlebar=""true""] #nav-bar{ --window-drag-space-width: 24px }  .titlebar-b...",customize;desktop;firefox-760;windows-7;,firefox,en-US
1286117,2020-05-05 07:55:21 -0800,https://support.mozilla.org/questions/1286117,Unable to trigger URL automatically using Windows 10,"I am a user of Mike's Weather Page (and have used it for years). I disable my ad blocker when using it because on the top of the right-hand side, his Facebook page is vertically bookended with ads. I am using MS System 10. The site works well with Chrome, and I can see his Facebo...",firefox-750;other;desktop;windows-10;,firefox,en-US
1286118,2020-05-05 08:06:36 -0800,https://support.mozilla.org/questions/1286118,Change color of menu pop ups,"Hi, I have a red theme (Red Fade) which I like. However the menus when you click anything on the menu bar (File, Edit etc) remain the default colour (see screenshot attached). I would like these to be red also. Is it possible to change this background colour preferably using the ...",customize;desktop;firefox-760;windows-10;,firefox,en-US
1286120,2020-05-05 08:18:25 -0800,https://support.mozilla.org/questions/1286120,"What does ""Facebook container needs extension tabs"" mean?","In Firefox about:preferences I get a message that says ""An extension, Facebook container needs extension tabs."" What does this mean and how do I fix it? ",privacy-and-security_1;firefox-750;desktop;windows-10;,firefox,en-US
